accx,accy,accz
-0.0569,-0.0279,1.019
-0.0569,-0.0274,1.019
-0.0577,-0.0281,1.0185
-0.0581,-0.0286,1.018
-0.0577,-0.0286,1.0178
-0.0577,-0.0281,1.0175
-0.0584,-0.0288,1.0173
-0.0589,-0.0291,1.0175
-0.0584,-0.0288,1.0185
-0.0584,-0.0291,1.0188
-0.0586,-0.0293,1.0185
-0.0589,-0.0298,1.0192
-0.0596,-0.0303,1.02
-0.0603,-0.0305,1.0197
-0.0599,-0.03,1.0197
-0.0594,-0.0298,1.0202
-0.0594,-0.0305,1.0202
-0.0601,-0.0303,1.0202
-0.0601,-0.0296,1.0205
-0.0603,-0.0291,1.0214
-0.0608,-0.03,1.0214
-0.0606,-0.0305,1.0212
-0.0599,-0.0305,1.0219
-0.0603,-0.031,1.0219
-0.0608,-0.0315,1.0212
-0.0603,-0.0313,1.0207
-0.0596,-0.0308,1.02
-0.0603,-0.0308,1.0207
-0.0616,-0.0305,1.0205
-0.0618,-0.0305,1.0202
-0.0621,-0.031,1.021
-0.0616,-0.0303,1.021
-0.0618,-0.0298,1.0205
-0.0613,-0.0296,1.0205
-0.0608,-0.0296,1.02
-0.0613,-0.0296,1.0207
-0.0623,-0.0288,1.0207
-0.063,-0.0288,1.0207
-0.0633,-0.0286,1.021
-0.0633,-0.0286,1.0217
-0.0633,-0.0288,1.0217
-0.0633,-0.0291,1.0207
-0.0628,-0.0291,1.0205
-0.0628,-0.0296,1.0217
-0.063,-0.0298,1.0229
-0.063,-0.0298,1.0229
-0.0625,-0.03,1.0227
-0.0618,-0.0298,1.0227
-0.0623,-0.0298,1.0219
-0.0625,-0.0303,1.0217
-0.0625,-0.0305,1.0217
-0.063,-0.0303,1.0219
-0.063,-0.03,1.0222
-0.0618,-0.0296,1.0222
-0.0618,-0.0298,1.0222
-0.0625,-0.03,1.0232
-0.0628,-0.03,1.0236
-0.0613,-0.0298,1.0232
-0.0603,-0.0293,1.0232
-0.0594,-0.0296,1.0234
-0.0589,-0.0303,1.0236
-0.0596,-0.0308,1.0229
-0.0608,-0.0305,1.0227
-0.0603,-0.0305,1.0232
-0.0603,-0.0305,1.0224
-0.0591,-0.0305,1.0207
-0.0581,-0.0305,1.0202
-0.0584,-0.0303,1.0202
-0.0584,-0.0298,1.0197
-0.0586,-0.0293,1.0195
-0.0589,-0.0293,1.0195
-0.0603,-0.0296,1.019
-0.0618,-0.0291,1.0192
-0.064,-0.0283,1.019
-0.065,-0.0283,1.0185
-0.0647,-0.0286,1.019
-0.0657,-0.0281,1.019
-0.0662,-0.0281,1.0188
-0.0672,-0.0283,1.019
-0.0674,-0.0281,1.0195
-0.0677,-0.0274,1.0205
-0.0674,-0.0269,1.0207
-0.0679,-0.0266,1.0212
-0.0677,-0.0269,1.021
-0.0677,-0.0279,1.0212
-0.0677,-0.0286,1.0217
-0.0669,-0.0286,1.0224
-0.066,-0.0283,1.0227
-0.0652,-0.0281,1.0224
-0.0635,-0.0283,1.0214
-0.0618,-0.0293,1.0205
-0.0606,-0.0303,1.0202
-0.0596,-0.0305,1.02
-0.0574,-0.0308,1.0192
-0.0557,-0.031,1.0183
-0.0547,-0.0313,1.0178
-0.054,-0.031,1.017
-0.0533,-0.0308,1.0168
-0.0523,-0.031,1.017
-0.0523,-0.0313,1.0168
-0.0523,-0.0308,1.0168
-0.0528,-0.0305,1.0173
-0.053,-0.0313,1.0166
-0.0523,-0.0318,1.0161
-0.0515,-0.031,1.017
-0.0511,-0.0298,1.0178
-0.0511,-0.0296,1.0178
-0.0513,-0.0298,1.0185
-0.0513,-0.0303,1.02
-0.0511,-0.0303,1.0207
-0.0511,-0.0303,1.0212
-0.0506,-0.0303,1.0214
-0.0506,-0.0303,1.0219
-0.0523,-0.031,1.0224
-0.053,-0.0308,1.0239
-0.0535,-0.0308,1.0254
-0.054,-0.0315,1.0256
-0.055,-0.032,1.0244
-0.0557,-0.0318,1.0239
-0.0569,-0.0315,1.0244
-0.0584,-0.0313,1.0249
-0.0589,-0.0313,1.0249
-0.0589,-0.0313,1.0251
-0.0599,-0.031,1.0251
-0.0606,-0.0305,1.0241
-0.0608,-0.03,1.0229
-0.0608,-0.03,1.0227
-0.0611,-0.03,1.0227
-0.0621,-0.0296,1.0224
-0.0621,-0.0298,1.021
-0.0618,-0.0293,1.0197
-0.0616,-0.0288,1.019
-0.0618,-0.0283,1.0178
-0.0616,-0.0286,1.0161
-0.0611,-0.0286,1.0156
-0.0599,-0.0281,1.0156
-0.0596,-0.0274,1.0144
-0.0596,-0.0274,1.0134
-0.0596,-0.0274,1.0136
-0.0603,-0.0276,1.0136
-0.0603,-0.0274,1.0144
-0.0596,-0.0271,1.0141
-0.0596,-0.0276,1.0151
-0.0596,-0.0281,1.0166
-0.0599,-0.0271,1.017
-0.0599,-0.0269,1.0173
-0.0599,-0.0266,1.0183
-0.0601,-0.0269,1.0192
-0.0608,-0.0274,1.0205
-0.0611,-0.0274,1.0217
-0.0618,-0.0279,1.0227
-0.0628,-0.0281,1.0229
-0.0625,-0.0281,1.0232
-0.0623,-0.0286,1.0241
-0.0625,-0.0286,1.0246
-0.0633,-0.0286,1.0251
-0.0633,-0.0288,1.0249
-0.0633,-0.0283,1.0241
-0.0638,-0.0281,1.0236
-0.0638,-0.0281,1.0239
-0.0635,-0.0281,1.0241
-0.0643,-0.0291,1.0229
-0.0652,-0.0296,1.0222
-0.0655,-0.0293,1.0222
-0.065,-0.0293,1.0217
-0.0645,-0.0298,1.0214
-0.065,-0.0293,1.0214
-0.066,-0.0288,1.0214
-0.0662,-0.0296,1.021
-0.0655,-0.0296,1.02
-0.0652,-0.0293,1.02
-0.0657,-0.0296,1.02
-0.0652,-0.0298,1.0202
-0.065,-0.0303,1.0202
-0.0652,-0.0305,1.0202
-0.0662,-0.03,1.0205
-0.0657,-0.0305,1.021
-0.065,-0.0313,1.0212
-0.065,-0.031,1.021
-0.0652,-0.0303,1.0205
-0.065,-0.03,1.0202
-0.0647,-0.0298,1.021
-0.064,-0.03,1.0214
-0.063,-0.0298,1.0217
-0.0625,-0.0296,1.0219
-0.0628,-0.0291,1.0219
-0.0633,-0.0283,1.021
-0.0633,-0.0281,1.0207
-0.0635,-0.0281,1.0207
-0.063,-0.0286,1.0205
-0.0623,-0.0288,1.021
-0.0621,-0.0286,1.0212
-0.0613,-0.0283,1.0214
-0.0603,-0.0291,1.021
-0.0603,-0.0288,1.0205
-0.0603,-0.0291,1.02
-0.0596,-0.0291,1.0197
-0.0596,-0.0303,1.0192
-0.0601,-0.031,1.019
-0.0603,-0.031,1.0188
-0.0599,-0.031,1.0195
-0.0596,-0.0313,1.019
-0.0606,-0.031,1.019
-0.0606,-0.031,1.02
-0.0603,-0.0313,1.0202
-0.0606,-0.0308,1.0205
-0.0599,-0.0303,1.0207
-0.0596,-0.0305,1.0212
-0.0596,-0.031,1.0214
-0.0596,-0.031,1.0217
-0.0591,-0.0305,1.0217
-0.0589,-0.0303,1.0212
-0.0586,-0.0298,1.0214
-0.0579,-0.0303,1.0222
-0.0574,-0.0308,1.0222
-0.0572,-0.0308,1.0212
-0.0567,-0.0305,1.0202
-0.0564,-0.03,1.0192
-0.0569,-0.0298,1.0185
-0.0572,-0.0296,1.019
-0.0577,-0.0293,1.0188
-0.0577,-0.03,1.018
-0.0569,-0.0298,1.0168
-0.0564,-0.0298,1.0158
-0.0577,-0.0298,1.0153
-0.0581,-0.0291,1.0151
-0.0579,-0.0276,1.0141
-0.0572,-0.0276,1.0139
-0.0567,-0.0281,1.0139
-0.0567,-0.0286,1.0146
-0.0564,-0.0288,1.0158
-0.0574,-0.0276,1.0168
-0.0581,-0.0279,1.0168
-0.0577,-0.0283,1.0168
-0.0579,-0.0283,1.0183
-0.0577,-0.0283,1.0197
-0.0581,-0.0288,1.02
-0.0584,-0.0288,1.0195
-0.0577,-0.0291,1.02
-0.0577,-0.0293,1.0212
-0.0584,-0.0298,1.0214
-0.0579,-0.0298,1.0217
-0.0577,-0.0308,1.0227
-0.0577,-0.031,1.0234
-0.0579,-0.031,1.0236
-0.0584,-0.0308,1.0241
-0.0589,-0.031,1.0244
-0.0589,-0.0313,1.0244
-0.0586,-0.031,1.0236
-0.0586,-0.0308,1.0241
-0.0584,-0.031,1.0251
-0.0586,-0.0313,1.0256
-0.0581,-0.0315,1.0246
-0.0579,-0.032,1.0234
-0.0581,-0.0315,1.0229
-0.0584,-0.0303,1.0229
-0.0584,-0.0296,1.0224
-0.0591,-0.0298,1.0224
-0.0596,-0.0303,1.0217
-0.0601,-0.0303,1.0212
-0.0608,-0.0303,1.02
-0.0608,-0.0303,1.0192
-0.0608,-0.0303,1.0192
-0.0616,-0.0298,1.0185
-0.0613,-0.0298,1.0178
-0.0616,-0.03,1.018
-0.0621,-0.0293,1.0175
-0.0628,-0.0288,1.0178
-0.0625,-0.0291,1.0188
-0.0623,-0.0293,1.0178
-0.063,-0.0296,1.0175
-0.0638,-0.0291,1.018
-0.0635,-0.0283,1.018
-0.0638,-0.0283,1.018
-0.064,-0.0283,1.018
-0.0633,-0.0283,1.0178
-0.063,-0.0286,1.018
-0.063,-0.0288,1.0183
-0.0635,-0.0283,1.0183
-0.0643,-0.0283,1.0188
-0.0647,-0.0279,1.0192
-0.0638,-0.0281,1.0197
-0.0633,-0.0286,1.0197
-0.064,-0.0291,1.0197
-0.064,-0.0296,1.0192
-0.063,-0.03,1.0192
-0.0633,-0.03,1.0195
-0.064,-0.0303,1.0197
-0.0633,-0.0308,1.0195
-0.0633,-0.0313,1.0195
-0.0633,-0.031,1.0192
-0.0633,-0.0303,1.0195
-0.0628,-0.0308,1.0205
-0.063,-0.0315,1.0205
-0.0635,-0.0315,1.02
-0.0635,-0.032,1.0195
-0.063,-0.032,1.0192
-0.063,-0.032,1.0202
-0.0635,-0.032,1.0207
-0.0638,-0.0313,1.021
-0.064,-0.0315,1.0212
-0.064,-0.0322,1.0212
-0.0635,-0.0325,1.0217
-0.063,-0.032,1.0214
-0.0623,-0.031,1.0212
-0.0621,-0.031,1.0219
-0.0623,-0.0313,1.0222
-0.063,-0.0308,1.0222
-0.064,-0.0303,1.0224
-0.0652,-0.0298,1.0234
-0.065,-0.0296,1.0236
-0.0638,-0.0298,1.0234
-0.0635,-0.0296,1.0229
-0.063,-0.0296,1.0229
-0.063,-0.03,1.0224
-0.0635,-0.0296,1.0222
-0.0635,-0.0283,1.0214
-0.0633,-0.0276,1.02
-0.0628,-0.0276,1.019
-0.0616,-0.0274,1.0197
-0.0621,-0.0271,1.0202
-0.0625,-0.0266,1.02
-0.0625,-0.0261,1.0195
-0.0625,-0.0261,1.0192
-0.0623,-0.0264,1.0192
-0.0621,-0.0269,1.019
-0.0613,-0.0271,1.0183
-0.0611,-0.0279,1.0185
-0.0611,-0.0281,1.019
-0.0599,-0.0283,1.0197
-0.0596,-0.0281,1.02
-0.0596,-0.0281,1.02
-0.0591,-0.0288,1.0202
-0.0584,-0.0288,1.0207
-0.0581,-0.0283,1.021
-0.0581,-0.0283,1.021
-0.0581,-0.0281,1.0205
-0.0584,-0.0281,1.0207
-0.0584,-0.0291,1.0207
-0.0579,-0.0296,1.0197
-0.0581,-0.0296,1.02
-0.0581,-0.0286,1.0205
-0.0579,-0.0281,1.0202
-0.0577,-0.0288,1.0197
-0.0574,-0.0291,1.0197
-0.0579,-0.0293,1.02
-0.0581,-0.0288,1.0202
-0.0577,-0.0286,1.0202
-0.0577,-0.0286,1.0205
-0.0581,-0.0288,1.02
-0.0584,-0.0283,1.0197
-0.0577,-0.0283,1.0195
-0.0572,-0.0286,1.0202
-0.0577,-0.0288,1.0205
-0.0581,-0.0288,1.02
-0.0581,-0.0296,1.0197
-0.0581,-0.0293,1.02
-0.0581,-0.0286,1.0195
-0.0577,-0.0286,1.019
-0.0579,-0.0286,1.019
-0.0577,-0.0281,1.0192
-0.0581,-0.0276,1.0195
-0.0594,-0.0276,1.0197
-0.0599,-0.0276,1.0205
-0.0594,-0.0281,1.0212
-0.0589,-0.0281,1.0207
-0.0581,-0.0271,1.0202
-0.0577,-0.0266,1.02
-0.0584,-0.0259,1.02
-0.0591,-0.0269,1.0202
-0.0596,-0.0281,1.0205
-0.0596,-0.0286,1.0207
-0.0589,-0.0281,1.0202
-0.0589,-0.0276,1.02
-0.0591,-0.0281,1.0202
-0.0596,-0.0288,1.021
-0.0599,-0.0291,1.0212
-0.0599,-0.0293,1.0202
-0.0603,-0.03,1.0197
-0.0608,-0.0303,1.02
-0.0606,-0.03,1.0202
-0.0603,-0.0298,1.0202
-0.0608,-0.0293,1.02
-0.0599,-0.0298,1.0197
-0.0591,-0.031,1.0202
-0.0594,-0.0318,1.0205
-0.0599,-0.0308,1.0202
-0.0596,-0.0305,1.0202
-0.0596,-0.0305,1.0202
-0.0591,-0.0305,1.0207
-0.0586,-0.0313,1.0202
-0.0589,-0.0315,1.0192
-0.0596,-0.031,1.019
-0.0603,-0.0303,1.019
-0.0608,-0.0293,1.0195
-0.0611,-0.0298,1.0202
-0.0616,-0.0305,1.02
-0.0608,-0.031,1.0197
-0.0611,-0.0303,1.0205
-0.0616,-0.0288,1.021
-0.0623,-0.0288,1.021
-0.0625,-0.0291,1.0212
-0.063,-0.0288,1.0214
-0.063,-0.0291,1.0212
-0.063,-0.0291,1.0219
-0.0628,-0.0288,1.0222
-0.0625,-0.0288,1.0227
-0.0633,-0.0288,1.0229
-0.0643,-0.0293,1.0232
-0.0647,-0.0298,1.0232
-0.0645,-0.0298,1.0236
-0.0645,-0.03,1.0236
-0.065,-0.0305,1.0239
-0.0655,-0.031,1.0251
-0.0655,-0.031,1.0256
-0.0652,-0.0305,1.0256
-0.0652,-0.0303,1.0249
-0.0655,-0.0313,1.0261
-0.0665,-0.032,1.0268
-0.0672,-0.0313,1.0261
-0.0665,-0.0308,1.0258
-0.0662,-0.031,1.0263
-0.0655,-0.0318,1.0268
-0.0647,-0.0313,1.0263
-0.0638,-0.0318,1.0263
-0.0625,-0.0315,1.0256
-0.0628,-0.0313,1.0249
-0.0625,-0.0322,1.0249
-0.0623,-0.0335,1.0246
-0.0613,-0.033,1.0239
-0.0596,-0.032,1.0229
-0.0584,-0.0313,1.0214
-0.0586,-0.031,1.0205
-0.0589,-0.0313,1.019
-0.0584,-0.0318,1.0178
-0.0579,-0.0322,1.0175
-0.0572,-0.0322,1.0173
-0.0574,-0.0318,1.0166
-0.0589,-0.0313,1.0156
-0.0596,-0.0305,1.0153
-0.0608,-0.0305,1.0146
-0.0616,-0.0303,1.0146
-0.0621,-0.03,1.0153
-0.0633,-0.0298,1.0151
-0.0655,-0.0293,1.0148
-0.0672,-0.0283,1.0148
-0.0679,-0.0274,1.0158
-0.0689,-0.0271,1.017
-0.0699,-0.0276,1.0173
-0.0701,-0.0281,1.0183
-0.0704,-0.0279,1.0195
-0.0708,-0.0274,1.0197
-0.0704,-0.0281,1.0202
-0.0701,-0.0286,1.021
-0.0701,-0.0288,1.0217
-0.0691,-0.0283,1.0219
-0.0674,-0.0283,1.0222
-0.066,-0.0291,1.0229
-0.0647,-0.0303,1.0234
-0.064,-0.0318,1.0232
-0.0623,-0.0318,1.0227
-0.0591,-0.0308,1.0234
-0.0581,-0.0315,1.0229
-0.0572,-0.0325,1.0222
-0.0569,-0.033,1.0217
-0.0569,-0.0335,1.0214
-0.0559,-0.0335,1.0214
-0.0552,-0.033,1.0214
-0.0547,-0.0325,1.0214
-0.054,-0.0322,1.0205
-0.053,-0.0318,1.0192
-0.0523,-0.031,1.0185
-0.0513,-0.0303,1.0183
-0.0503,-0.03,1.018
-0.0506,-0.0303,1.0185
-0.0508,-0.0303,1.018
-0.0501,-0.0303,1.018
-0.0491,-0.0305,1.0185
-0.0486,-0.0305,1.0192
-0.0493,-0.03,1.0197
-0.0498,-0.0308,1.0205
-0.0508,-0.031,1.0212
-0.0525,-0.0313,1.021
-0.0533,-0.032,1.0217
-0.0537,-0.0318,1.0232
-0.0547,-0.0318,1.0239
-0.0559,-0.0318,1.0246
-0.0569,-0.0315,1.0251
-0.0569,-0.0318,1.0258
-0.0574,-0.0313,1.0263
-0.0581,-0.0313,1.0254
-0.0589,-0.032,1.0249
-0.0591,-0.0325,1.0251
-0.0589,-0.0322,1.0254
-0.0599,-0.0318,1.0249
-0.0608,-0.0322,1.0241
-0.0606,-0.0332,1.0229
-0.0591,-0.0327,1.0227
-0.0599,-0.0315,1.0214
-0.0608,-0.0305,1.0197
-0.0608,-0.03,1.0185
-0.0618,-0.0305,1.0166
-0.0616,-0.0303,1.0151
-0.0613,-0.0293,1.0146
-0.0611,-0.0288,1.0136
-0.0616,-0.0283,1.0129
-0.0623,-0.0274,1.0122
-0.0616,-0.0261,1.0119
-0.0618,-0.0264,1.0119
-0.0625,-0.0264,1.0122
-0.063,-0.0266,1.0129
-0.0633,-0.0261,1.0146
-0.0635,-0.0259,1.0156
-0.0638,-0.0266,1.0156
-0.0633,-0.0269,1.0158
-0.063,-0.0269,1.0166
-0.0628,-0.0266,1.0175
-0.0635,-0.0266,1.0183
-0.065,-0.0269,1.0195
-0.0652,-0.0279,1.021
-0.064,-0.0288,1.0219
-0.0633,-0.0286,1.0236
-0.0633,-0.0283,1.0244
-0.0638,-0.0283,1.0254
-0.064,-0.0283,1.0266
-0.0645,-0.0291,1.0268
-0.0645,-0.0293,1.0273
-0.0635,-0.0296,1.0283
-0.0633,-0.0298,1.029
-0.0638,-0.0305,1.0283
-0.0638,-0.0313,1.0271
-0.0647,-0.0313,1.0273
-0.0647,-0.031,1.0268
-0.0643,-0.031,1.0263
-0.0647,-0.0308,1.0261
-0.0647,-0.0305,1.0258
-0.0647,-0.0303,1.0251
-0.065,-0.031,1.0239
-0.0655,-0.0315,1.0236
-0.0647,-0.0318,1.0239
-0.064,-0.032,1.0236
-0.0638,-0.033,1.0234
-0.064,-0.0327,1.0222
-0.0643,-0.0325,1.0212
-0.0638,-0.0318,1.021
-0.0643,-0.0315,1.0207
-0.065,-0.0318,1.021
-0.0647,-0.032,1.0212
-0.064,-0.0325,1.0217
-0.0638,-0.0325,1.0217
-0.0628,-0.0318,1.0202
-0.064,-0.031,1.0192
-0.0643,-0.0313,1.0192
-0.0638,-0.0318,1.0197
-0.0628,-0.032,1.0195
-0.0623,-0.0315,1.019
-0.0628,-0.0313,1.0195
-0.0635,-0.0318,1.0202
-0.0635,-0.032,1.02
-0.0621,-0.0315,1.0195
-0.0616,-0.0313,1.0195
-0.0623,-0.0313,1.019
-0.0621,-0.0313,1.0192
-0.0611,-0.032,1.0197
-0.0603,-0.0315,1.019
-0.0596,-0.0313,1.019
-0.0591,-0.031,1.0185
-0.0603,-0.0318,1.0175
-0.0606,-0.032,1.0178
-0.0611,-0.0327,1.0175
-0.0599,-0.0327,1.0166
-0.0596,-0.0313,1.0168
-0.0603,-0.0303,1.0173
-0.0603,-0.0305,1.0178
-0.0594,-0.0305,1.0185
-0.0589,-0.0303,1.0192
-0.0594,-0.0305,1.0197
-0.0599,-0.0313,1.0202
-0.0596,-0.031,1.0207
-0.0586,-0.0303,1.0207
-0.0572,-0.0305,1.0214
-0.0564,-0.0308,1.0219
-0.0567,-0.0308,1.0214
-0.0559,-0.0305,1.0202
-0.0552,-0.0308,1.0197
-0.0555,-0.0318,1.0192
-0.0569,-0.0322,1.0192
-0.0574,-0.0322,1.0192
-0.0562,-0.032,1.0185
-0.0552,-0.0318,1.0175
-0.055,-0.032,1.017
-0.0547,-0.0313,1.017
-0.0545,-0.0308,1.0163
-0.0547,-0.0313,1.0158
-0.055,-0.0313,1.0156
-0.0547,-0.031,1.0141
-0.0542,-0.0308,1.0136
-0.054,-0.0305,1.0141
-0.054,-0.0315,1.0146
-0.055,-0.0325,1.0141
-0.0552,-0.0325,1.0139
-0.055,-0.0332,1.0141
-0.0545,-0.0337,1.0148
-0.0545,-0.034,1.0156
-0.0547,-0.0349,1.0161
-0.0547,-0.0347,1.0175
-0.0542,-0.0342,1.0185
-0.054,-0.0349,1.0195
-0.0535,-0.0362,1.0197
-0.0528,-0.0354,1.0207
-0.052,-0.0352,1.0219
-0.0525,-0.0347,1.0229
-0.0523,-0.0342,1.0236
-0.0523,-0.0347,1.0236
-0.0528,-0.0347,1.0234
-0.0533,-0.0342,1.0244
-0.0535,-0.0332,1.0251
-0.0537,-0.033,1.0254
-0.0542,-0.0327,1.0244
-0.0545,-0.0322,1.0239
-0.0542,-0.0327,1.0229
-0.0545,-0.0322,1.0222
-0.0542,-0.032,1.0212
-0.054,-0.0313,1.021
-0.0545,-0.0305,1.0202
-0.0547,-0.0305,1.0188
-0.0545,-0.0298,1.0185
-0.0552,-0.0298,1.0183
-0.0557,-0.0308,1.0178
-0.0562,-0.0318,1.0163
-0.0562,-0.0318,1.0151
-0.0569,-0.031,1.0146
-0.0579,-0.0305,1.0139
-0.0589,-0.031,1.0131
-0.0596,-0.031,1.0134
-0.0594,-0.0313,1.0136
-0.0591,-0.0318,1.0131
-0.0586,-0.032,1.0122
-0.0589,-0.0318,1.0129
-0.0591,-0.0318,1.0134
-0.0589,-0.0322,1.0136
-0.0591,-0.0325,1.0144
-0.0589,-0.0327,1.0148
-0.0589,-0.0327,1.0156
-0.0599,-0.032,1.0166
-0.0606,-0.0315,1.0166
-0.0608,-0.0315,1.0168
-0.0608,-0.0315,1.0173
-0.0621,-0.032,1.0175
-0.0625,-0.032,1.0185
-0.0628,-0.032,1.019
-0.0621,-0.0322,1.02
-0.0611,-0.0332,1.0205
-0.0611,-0.0332,1.0202
-0.0611,-0.0325,1.0197
-0.0611,-0.0327,1.0205
-0.0611,-0.0327,1.0214
-0.0606,-0.0325,1.0214
-0.0608,-0.032,1.0212
-0.0608,-0.0325,1.0214
-0.0608,-0.033,1.0222
-0.0608,-0.033,1.0222
-0.0606,-0.0332,1.0214
-0.0599,-0.0327,1.0214
-0.0599,-0.0327,1.0219
-0.0596,-0.0327,1.0219
-0.0601,-0.0322,1.0222
-0.0599,-0.0325,1.0222
-0.0599,-0.0327,1.0219
-0.0608,-0.0325,1.0227
-0.0608,-0.0322,1.0234
-0.0611,-0.0322,1.0234
-0.0608,-0.0327,1.0241
-0.0603,-0.0322,1.0249
-0.0606,-0.033,1.0249
-0.0606,-0.0335,1.0256
-0.0611,-0.034,1.0258
-0.0608,-0.0342,1.0263
-0.0608,-0.0342,1.0258
-0.0611,-0.0344,1.0251
-0.0608,-0.0354,1.0249
-0.0599,-0.0354,1.0256
-0.0594,-0.0352,1.0256
-0.0596,-0.0352,1.0254
-0.0603,-0.0354,1.0258
-0.0599,-0.0362,1.0256
-0.0589,-0.0374,1.0239
-0.0581,-0.0374,1.0232
-0.0574,-0.0364,1.0224
-0.0577,-0.0357,1.0222
-0.0577,-0.0357,1.0222
-0.0572,-0.0362,1.0214
-0.0572,-0.0362,1.021
-0.0577,-0.0366,1.02
-0.0579,-0.0362,1.0192
-0.0569,-0.0359,1.0195
-0.0557,-0.0364,1.0197
-0.055,-0.0366,1.019
-0.0557,-0.0359,1.0183
-0.0559,-0.0354,1.0183
-0.055,-0.0352,1.0188
-0.0547,-0.0349,1.019
-0.0545,-0.0347,1.0188
-0.0542,-0.0344,1.019
-0.0547,-0.0347,1.018
-0.0547,-0.0344,1.0168
-0.0552,-0.034,1.017
-0.0552,-0.0335,1.018
-0.0557,-0.0332,1.019
-0.0562,-0.0332,1.0192
-0.0557,-0.0332,1.0192
-0.0555,-0.0325,1.0197
-0.0559,-0.0322,1.0205
-0.0564,-0.0327,1.0205
-0.0572,-0.0325,1.019
-0.0569,-0.0327,1.019
-0.0555,-0.033,1.0192
-0.0552,-0.0327,1.0197
-0.0562,-0.0332,1.0197
-0.0567,-0.0337,1.02
-0.0567,-0.0332,1.0205
-0.0562,-0.033,1.0205
-0.055,-0.033,1.0207
-0.055,-0.0335,1.021
-0.0559,-0.0347,1.0212
-0.0557,-0.0352,1.021
-0.0547,-0.0344,1.0214
-0.0542,-0.0342,1.0217
-0.0547,-0.0342,1.0217
-0.0557,-0.0347,1.0219
-0.0552,-0.0344,1.0224
-0.0535,-0.0344,1.0227
-0.0533,-0.0347,1.0222
-0.0533,-0.0342,1.0219
-0.0525,-0.0344,1.0219
-0.0523,-0.0357,1.0219
-0.0518,-0.0359,1.0227
-0.0515,-0.0359,1.0234
-0.0511,-0.0354,1.0234
-0.0515,-0.0352,1.0234
-0.0518,-0.0357,1.0229
-0.0513,-0.0352,1.0222
-0.0511,-0.0347,1.0219
-0.052,-0.034,1.0219
-0.0515,-0.0332,1.0222
-0.0515,-0.0337,1.0222
-0.0523,-0.034,1.0217
-0.0537,-0.0337,1.021
-0.054,-0.0332,1.0202
-0.0533,-0.0332,1.0192
-0.0535,-0.0337,1.019
-0.0535,-0.0342,1.0188
-0.0533,-0.0342,1.0188
-0.053,-0.0337,1.0185
-0.0533,-0.0335,1.0188
-0.0528,-0.0337,1.0197
-0.0528,-0.0342,1.02
-0.0528,-0.0342,1.0205
-0.0537,-0.0335,1.0207
-0.0545,-0.033,1.0202
-0.055,-0.0332,1.0197
-0.055,-0.0327,1.0197
-0.055,-0.033,1.0195
-0.0555,-0.0332,1.02
-0.0557,-0.0332,1.0207
-0.0562,-0.0332,1.0214
-0.0559,-0.0327,1.0219
-0.0559,-0.0327,1.0224
-0.055,-0.0327,1.0234
-0.054,-0.0332,1.0244
-0.0537,-0.0335,1.0246
-0.0537,-0.0335,1.0249
-0.0535,-0.0335,1.0249
-0.0533,-0.0337,1.0244
-0.0523,-0.0337,1.0236
-0.0506,-0.0344,1.0236
-0.0501,-0.0344,1.0229
-0.0503,-0.0344,1.021
-0.0503,-0.0342,1.0188
-0.0498,-0.034,1.0183
-0.0493,-0.034,1.0173
-0.0498,-0.034,1.0163
-0.0496,-0.034,1.0148
-0.0491,-0.0332,1.0139
-0.0486,-0.0327,1.0126
-0.0493,-0.0332,1.0117
-0.0503,-0.0332,1.01
-0.0513,-0.0325,1.0095
-0.0523,-0.0315,1.009
-0.0535,-0.0315,1.0087
-0.0547,-0.032,1.0085
-0.0557,-0.0318,1.0087
-0.0564,-0.0315,1.0097
-0.0569,-0.0318,1.0112
-0.0577,-0.0322,1.0126
-0.0584,-0.032,1.0139
-0.0589,-0.0313,1.0146
-0.0601,-0.0313,1.0153
-0.0616,-0.0318,1.0175
-0.063,-0.0322,1.019
-0.0633,-0.0327,1.0202
-0.0623,-0.0325,1.0217
-0.0621,-0.0327,1.0236
-0.0625,-0.0322,1.0249
-0.0625,-0.0325,1.0244
-0.0613,-0.0327,1.0236
-0.0594,-0.0332,1.0249
-0.0589,-0.0347,1.0263
-0.0577,-0.0349,1.0268
-0.0567,-0.0349,1.0266
-0.0555,-0.0352,1.0273
-0.0545,-0.0352,1.0283
-0.0537,-0.0357,1.028
-0.0518,-0.0366,1.0276
-0.0501,-0.0369,1.0273
-0.0484,-0.0366,1.0268
-0.0469,-0.0362,1.0258
-0.0459,-0.0369,1.0244
-0.045,-0.0379,1.0236
-0.044,-0.0381,1.0222
-0.043,-0.0364,1.021
-0.0428,-0.0366,1.02
-0.0423,-0.0379,1.0192
-0.0418,-0.0381,1.0175
-0.041,-0.0386,1.0166
-0.0403,-0.0388,1.0163
-0.0413,-0.0384,1.0163
-0.042,-0.0374,1.0156
-0.0428,-0.0376,1.0141
-0.044,-0.0384,1.0136
-0.0457,-0.0384,1.0139
-0.0474,-0.0379,1.0141
-0.0484,-0.0371,1.0146
-0.0491,-0.0371,1.0156
-0.0498,-0.0369,1.0163
-0.0508,-0.0366,1.0163
-0.0515,-0.0369,1.0153
-0.052,-0.0371,1.0163
-0.0537,-0.0371,1.018
-0.0555,-0.0369,1.0192
-0.0564,-0.0369,1.02
-0.0564,-0.0362,1.0205
